author_name,news_channel,url
Howard Mustoe,BBC News,https://www.bbc.com/news
Preeti Jha,BBC News,https://www.bbc.com/news
Emma Harrison & Kate Palmer,BBC News,https://www.bbc.com/news
Candida Beveridge,BBC News,https://www.bbc.com/news
"James Gallagher, Rachael Buchanan & Andrew Luck-Baker",BBC News,https://www.bbc.com/news
Cindy  Sui,BBC News,https://www.bbc.com/news
Dr Robert Watson,BBC News,https://www.bbc.com/news
Deirdre Finnerty,BBC News,https://www.bbc.com/news
Shaun Davies,BBC News,https://www.bbc.com/news
Ahmen Khawaja,BBC News,https://www.bbc.com/news
Nick Triggle and David Rhodes,BBC News,https://www.bbc.com/news
Nicola K Smith,BBC News,https://www.bbc.com/news
Vikas Pandey,BBC News,https://www.bbc.com/news
Anne Curry,BBC News,https://www.bbc.com/news
Laura Gray,BBC News,https://www.bbc.com/news
Emma Atkinson & Richard Irvine-Brown,BBC News,https://www.bbc.com/news
Tamasin Ford,BBC News,https://www.bbc.com/news
Ashleigh Nghiem,BBC News,https://www.bbc.com/news
Daniela Traldi,BBC News,https://www.bbc.com/news
Lizzy McNeill,BBC News,https://www.bbc.com/news
Justine Lang,BBC News,https://www.bbc.com/news
Prof Noel Sharkey,BBC News,https://www.bbc.com/news
Chris Buckler,BBC News,https://www.bbc.com/news
David Chazan,BBC News,https://www.bbc.com/news
Pham Lan Phuong,BBC News,https://www.bbc.com/news
James Longman,BBC News,https://www.bbc.com/news
Fiona Trott,BBC News,https://www.bbc.com/news
David Stern,BBC News,https://www.bbc.com/news
Kate Berry & Calum Macdonald,BBC News,https://www.bbc.com/news
Lipika Pelham,BBC News,https://www.bbc.com/news
Barbara Plett Usher and Suzanne Kianpour,BBC News,https://www.bbc.com/news
Nicola Stanbridge,BBC News,https://www.bbc.com/news
Daniel Silas Adamson and Firas Kilani,BBC News,https://www.bbc.com/news
Piers Scholfield,BBC News,https://www.bbc.com/news
staff writer,BBC News,https://www.bbc.com/news
Alex Burton,BBC News,https://www.bbc.com/news
Gitonga Njeru,BBC News,https://www.bbc.com/news
Dan Johnson,BBC News,https://www.bbc.com/news
Joshua Rozenberg,BBC News,https://www.bbc.com/news
Shiroma Silva,BBC News,https://www.bbc.com/news
Paul Kerley & Claire Bates,BBC News,https://www.bbc.com/news
Alex Lewis and Lizzy McNeill,BBC News,https://www.bbc.com/news
Peter Whittlesea & John Owen,BBC News,https://www.bbc.com/news
Amir Azimi,BBC News,https://www.bbc.com/news
Diana Darke,BBC News,https://www.bbc.com/news
Jean Mackenzie and Adam Eley,BBC News,https://www.bbc.com/news
Amir Paivar,BBC News,https://www.bbc.com/news
Laura Trevelyan,BBC News,https://www.bbc.com/news
Marie-Louise Connolly,BBC News,https://www.bbc.com/news
Howard Johnson and Tobias Brauer,BBC News,https://www.bbc.com/news
Sammy Awami,BBC News,https://www.bbc.com/news
Nick Garnett,BBC News,https://www.bbc.com/news
Mariko Oi,BBC News,https://www.bbc.com/news
John Ware,BBC News,https://www.bbc.com/news
Tim Smart,BBC News,https://www.bbc.com/news
Nilanjana S  Roy,BBC News,https://www.bbc.com/news
Andrew Roberts,BBC News,https://www.bbc.com/news
Hugo Bachega,BBC News,https://www.bbc.com/news
Katya Adler,BBC News,https://www.bbc.com/news
Colin Paterson,BBC News,https://www.bbc.com/news
Adrian Goldberg and Tom Horn,BBC News,https://www.bbc.com/news
Chris Rogers,BBC News,https://www.bbc.com/news
Jeremy Bowen,BBC News,https://www.bbc.com/news
Farhana Haider,BBC News,https://www.bbc.com/news
Fiona Stalker,BBC News,https://www.bbc.com/news
Joice Etutu and Paul Harrison,BBC News,https://www.bbc.com/news
Daniel De Simone,BBC News,https://www.bbc.com/news
Ian Katz & Warwick Harrington,BBC News,https://www.bbc.com/news
Emma Ailes and John Harrison,BBC News,https://www.bbc.com/news
Ric Bailey,BBC News,https://www.bbc.com/news
Genevieve Hassan,BBC News,https://www.bbc.com/news
Stanley  Kwenda ,BBC News,https://www.bbc.com/news
Marc Ashdown,BBC News,https://www.bbc.com/news
Mohamed Madi,BBC News,https://www.bbc.com/news
Kevin Fitzpatrick,BBC News,https://www.bbc.com/news
Sarah O'Connell and Adam Eley,BBC News,https://www.bbc.com/news
Rory Galloway,BBC News,https://www.bbc.com/news
Jason Boswell,BBC News,https://www.bbc.com/news
Ian Katz,BBC News,https://www.bbc.com/news
Duncan Hess,BBC News,https://www.bbc.com/news
Joey D'Urso & Rachel Schraer,BBC News,https://www.bbc.com/news
Shayan Sardarizadeh and Lamia Estatie,BBC News,https://www.bbc.com/news
June Kelly & Naresh Puri,BBC News,https://www.bbc.com/news
Edwin Lane,BBC News,https://www.bbc.com/news
Nick Servini,BBC News,https://www.bbc.com/news
Maija Unkuri,BBC News,https://www.bbc.com/news
Kenya Downs,BBC News,https://www.bbc.com/news
Mark Frankel,BBC News,https://www.bbc.com/news
Beijing bureau,BBC News,https://www.bbc.com/news
Caroline Bullock,BBC News,https://www.bbc.com/news
Martin Bashir and Callum May  ,BBC News,https://www.bbc.com/news
Louise Andrew,BBC News,https://www.bbc.com/news
Alex Strangwayes-Booth,BBC News,https://www.bbc.com/news
Simon Tulett,BBC News,https://www.bbc.com/news
John Newton,BBC News,https://www.bbc.com/news
Adrienne Murray,BBC News,https://www.bbc.com/news
Kawoon Khamoosh,BBC News,https://www.bbc.com/news
Natalie Lisbona,BBC News,https://www.bbc.com/news
Olivia Le Poidevin,BBC News,https://www.bbc.com/news
Divya Arya,BBC News,https://www.bbc.com/news
Alice Cuddy,BBC News,https://www.bbc.com/news
Simon Gompertz and Robert Plummer,BBC News,https://www.bbc.com/news
Daniel Wainwright & Alex Homer,BBC News,https://www.bbc.com/news
Michael Buchanan & James Melley,BBC News,https://www.bbc.com/news
Dr Faye Kirkland and Noel Titheradge,BBC News,https://www.bbc.com/news
Nelli Bird,BBC News,https://www.bbc.com/news
Claire Kendall and Jeremy Cooke,BBC News,https://www.bbc.com/news
Olga Robinson,BBC News,https://www.bbc.com/news
Katie Prescott,BBC News,https://www.bbc.com/news
Cristina Criddle,BBC News,https://www.bbc.com/news
Gavin Bevis,BBC News,https://www.bbc.com/news
Suzanne Bearne ,BBC News,https://www.bbc.com/news
Swaminathan Natarajan and Moazzem Hossain ,BBC News,https://www.bbc.com/news
Lucy Hooker & Lora Jones,BBC News,https://www.bbc.com/news
Ella Wills,BBC News,https://www.bbc.com/news
Sam Proffitt,BBC News,https://www.bbc.com/news
Laurence Cawley & Simon Dedman,BBC News,https://www.bbc.com/news
Ashitha Nagesh,BBC News,https://www.bbc.com/news
Will Fyfe,BBC News,https://www.bbc.com/news
Tatsiana Melnichuk,BBC News,https://www.bbc.com/news
Jack Dodson and Will Smale,BBC News,https://www.bbc.com/news
David Pittam & Gaggan Sabherwal,BBC News,https://www.bbc.com/news
"Calum Leslie, interview by Eleanor Roper",BBC News,https://www.bbc.com/news
Hazel Shearing,BBC News,https://www.bbc.com/news
Rob England & Daniel Wainwright,BBC News,https://www.bbc.com/news
Anna Collinson & Jamilla Malik,BBC News,https://www.bbc.com/news
Joshua Haigh,BBC News,https://www.bbc.com/news
Cecilia Daly,BBC News,https://www.bbc.com/news
Jake Horton,BBC News,https://www.bbc.com/news
Faarea Masud,BBC News,https://www.bbc.com/news
The Visual Journalism Team  ,BBC News,https://www.bbc.com/news
Anisa Subedar,BBC News,https://www.bbc.com/news
Joe Crowley,BBC News,https://www.bbc.com/news
Rayhan Demytrie,BBC News,https://www.bbc.com/news
Jack Goodman and Flora Carmichael,BBC News,https://www.bbc.com/news
Jim Reed and Sophie Hutchinson,BBC News,https://www.bbc.com/news
Frey Lindsay,BBC News,https://www.bbc.com/news
Nell Mackenzie,BBC News,https://www.bbc.com/news
David Molloy & Joe Tidy,BBC News,https://www.bbc.com/news
Daniel Bennett,BBC News,https://www.bbc.com/news
Peter Mwai,BBC News,https://www.bbc.com/news
Judith Moritz,BBC News,https://www.bbc.com/news
Saira Asher,BBC News,https://www.bbc.com/news
Christopher Giles and Jake Horton,BBC News,https://www.bbc.com/news
Christopher Sleight,BBC News,https://www.bbc.com/news
Justin Harper,BBC News,https://www.bbc.com/news
Farhat Javed,BBC News,https://www.bbc.com/news
George Bowden,BBC News,https://www.bbc.com/news
Nick Garnett and Helen Thomas,BBC News,https://www.bbc.com/news
Abdujalil Abdurasulov,BBC News,https://www.bbc.com/news
Pedro Garcia,BBC News,https://www.bbc.com/news
Emily Kasriel,BBC News,https://www.bbc.com/news
Shruti Menon,BBC News,https://www.bbc.com/news
Tyler  Edwards ,BBC News,https://www.bbc.com/news
Hazel Shearing & Alex Kleiderman,BBC News,https://www.bbc.com/news
Dharshini David,BBC News,https://www.bbc.com/news
Sooraj Shah,BBC News,https://www.bbc.com/news
Robert Cuffe,BBC News,https://www.bbc.com/news
Faisal Islam,BBC News,https://www.bbc.com/news
Paul Lynch and Daniel Wainwright,BBC News,https://www.bbc.com/news
Dominic Packer & Jay Van Bavel,BBC News,https://www.bbc.com/news
Holly Honderich,BBC News,https://www.bbc.com/news
Callum Tulley,BBC News,https://www.bbc.com/news
Nell Mackenzie & Simon Browning,BBC News,https://www.bbc.com/news
David Edmonds,BBC News,https://www.bbc.com/news
Penny Spiller,BBC News,https://www.bbc.com/news
"Marianna Brady, Sam Cabral and Silvia Martelli ",BBC News,https://www.bbc.com/news
Nduka Orjinmo,BBC News,https://www.bbc.com/news
Sebastien Ash & Daniel Kraemer,BBC News,https://www.bbc.com/news
Becky Morton and Doug Faulkner,BBC News,https://www.bbc.com/news
"Christopher Giles, Olga Robinson and Shayan Sardarizadeh",BBC News,https://www.bbc.com/news
Adrian Goldberg & Helen Clifton,BBC News,https://www.bbc.com/news
Leo Kelion & Rory Cellan-Jones,BBC News,https://www.bbc.com/news
Oliver Barnes,BBC News,https://www.bbc.com/news
Jenny Johnson,BBC News,https://www.bbc.com/news
Chris Wood,BBC News,https://www.bbc.com/news
Alex Lewis and Dan Whitworth,BBC News,https://www.bbc.com/news
Stav Dimitropoulos and Will Smale,BBC News,https://www.bbc.com/news
Karishma Patel,BBC News,https://www.bbc.com/news
Michael Buchanan and Judith Burns,BBC News,https://www.bbc.com/news
Leo Kelion and Rory Cellan-Jones,BBC News,https://www.bbc.com/news
Nabihah Parkar,BBC News,https://www.bbc.com/news
Interview by Daniel Rosney,BBC News,https://www.bbc.com/news
Patience Atuhaire ,BBC News,https://www.bbc.com/news
Grace Tsoi,BBC News,https://www.bbc.com/news
Esyllt Carr,BBC News,https://www.bbc.com/news
Craig Lewis and Orla Moore,BBC News,https://www.bbc.com/news
Stav Dimitropoulos,BBC News,https://www.bbc.com/news
Liz Lewis,BBC News,https://www.bbc.com/news
Jack Strange,BBC News,https://www.bbc.com/news
Jackie O'Brien,BBC News,https://www.bbc.com/news
Steffan Powell,BBC News,https://www.bbc.com/news
Conor Macauley,BBC News,https://www.bbc.com/news
Marianna Spring,BBC News,https://www.bbc.com/news
Rahila Bano,BBC News,https://www.bbc.com/news
Calum Watson,BBC News,https://www.bbc.com/news
Celestina Olulode,BBC News,https://www.bbc.com/news
Ben Hunte,BBC News,https://www.bbc.com/news
Kirsty Grant,BBC News,https://www.bbc.com/news
Azeezat Olaoluwa,BBC News,https://www.bbc.com/news
Mona McAlinden,BBC News,https://www.bbc.com/news
Nawal Al-Maghafi,BBC News,https://www.bbc.com/news
Andrew Picken,BBC News,https://www.bbc.com/news
Bethany Dawson,BBC News,https://www.bbc.com/news
Sue Paz & Stephen Stafford,BBC News,https://www.bbc.com/news
Karishma Vaswani,BBC News,https://www.bbc.com/news
Thomas Fabbri,BBC News,https://www.bbc.com/news
Sandish Shoker,BBC News,https://www.bbc.com/news
Aparna Alluri & Shadab Nazmi,BBC News,https://www.bbc.com/news
"Christopher Giles, Benjamin Strick and Wanyuan Song",BBC News,https://www.bbc.com/news
Ingrid Gercama and Nathalie Bertrams,BBC News,https://www.bbc.com/news
Stephanie Hegarty,BBC News,https://www.bbc.com/news
Harry Farley ,BBC News,https://www.bbc.com/news
Swaminathan  Natarajan & Khadeeja Arif,BBC News,https://www.bbc.com/news
Georgie Bevan,BBC News,https://www.bbc.com/news
Dickens Olewe,BBC News,https://www.bbc.com/news
Myles Bonnar,BBC News,https://www.bbc.com/news
 Pauline Mason,BBC News,https://www.bbc.com/news
Krutika Pathi,BBC News,https://www.bbc.com/news
Damian Grammaticas,BBC News,https://www.bbc.com/news
Michael McBride,BBC News,https://www.bbc.com/news
Lu-Hai Liang,BBC News,https://www.bbc.com/news
Linda Sinclair,BBC News,https://www.bbc.com/news
Alys Harte & Sally Chesworth,BBC News,https://www.bbc.com/news
Phil Kemp,BBC News,https://www.bbc.com/news
Nafiseh Kohnavard,BBC News,https://www.bbc.com/news
Manish Pandey,BBC News,https://www.bbc.com/news
Katie Smith,BBC News,https://www.bbc.com/news
Daniel De Simone & June Kelly,BBC News,https://www.bbc.com/news
Joseph Lee,BBC News,https://www.bbc.com/news
David Delday,BBC News,https://www.bbc.com/news
Huong Ly,BBC News,https://www.bbc.com/news
Kostas Kallergis,BBC News,https://www.bbc.com/news
Rob England,BBC News,https://www.bbc.com/news
Mathieu Pollet,BBC News,https://www.bbc.com/news
Jillian Stewart,BBC News,https://www.bbc.com/news
Manish Pandey and Sinead Garvan,BBC News,https://www.bbc.com/news
Susie Bearne,BBC News,https://www.bbc.com/news
Paul Lynch and Jonathon Manning,BBC News,https://www.bbc.com/news
FinCEN Files reporting team,BBC News,https://www.bbc.com/news
Jessica Bateman,BBC News,https://www.bbc.com/news
Hannah Price,BBC News,https://www.bbc.com/news
Jessica Sherwood,BBC News,https://www.bbc.com/news
Ian Rose,BBC News,https://www.bbc.com/news
Melanie Abbott & Helen Clifton,BBC News,https://www.bbc.com/news
Darin Graham,BBC News,https://www.bbc.com/news
Fernando Duarte,BBC News,https://www.bbc.com/news
Pauline Mason,BBC News,https://www.bbc.com/news
Phil Mackie,BBC News,https://www.bbc.com/news
Lydia Thomas,BBC News,https://www.bbc.com/news
Henna Saeed,BBC News,https://www.bbc.com/news
Rebecca Marston & Rory Cellan-Jones,BBC News,https://www.bbc.com/news
John Owen and Jim Reed,BBC News,https://www.bbc.com/news
Alex Newman,BBC News,https://www.bbc.com/news
Simon Gompertz and Kevin Peachey,BBC News,https://www.bbc.com/news
Holly Wallis & Laura Lea,BBC News,https://www.bbc.com/news
Robin Levinson-King & Jessica Murphy,BBC News,https://www.bbc.com/news
Andy Jones,BBC News,https://www.bbc.com/news
Ahmed Rouaba,BBC News,https://www.bbc.com/news
Sean Dilley & James Melley,BBC News,https://www.bbc.com/news
Johannes Bruwer,BBC News,https://www.bbc.com/news
Alex Hunt & Brian Wheeler,BBC News,https://www.bbc.com/news
Shingai Nyoka,BBC News,https://www.bbc.com/news
Dr Brooke Rogers,BBC News,https://www.bbc.com/news
Patrick Evans & Kerry Allen,BBC News,https://www.bbc.com/news
Joshua Cheetham & Daniele Palumbo ,BBC News,https://www.bbc.com/news
Robin Niblett,BBC News,https://www.bbc.com/news
Julian Siddle,BBC News,https://www.bbc.com/news
Nathan Tauger,BBC News,https://www.bbc.com/news
Lee Costello,BBC News,https://www.bbc.com/news
Ellie Price,BBC News,https://www.bbc.com/news
Chris Vallance,BBC News,https://www.bbc.com/news
Clara Bullock,BBC News,https://www.bbc.com/news
Sam Ferguson,BBC News,https://www.bbc.com/news
Spencer Kelly and Leo Kelion,BBC News,https://www.bbc.com/news
Matt Bardo & Hannah O'Grady,BBC News,https://www.bbc.com/news
Ed Thomas and Claire Kendall,BBC News,https://www.bbc.com/news
Noel Titheradge & Dr Faye Kirkland,BBC News,https://www.bbc.com/news
Daniel Kraemer ,BBC News,https://www.bbc.com/news
Michael Dempsey,BBC News,https://www.bbc.com/news
Charlie Jones,BBC News,https://www.bbc.com/news
Mike Hills,BBC News,https://www.bbc.com/news
Ed Lowther and Steven Brocklehurst,BBC News,https://www.bbc.com/news
Margaret Ryan,BBC News,https://www.bbc.com/news
Dr Ricardo Twumasi & Prof Sukhi Shergill,BBC News,https://www.bbc.com/news
Sarah Treanor and Katie Prescott,BBC News,https://www.bbc.com/news
Dan Ascher & Robert Plummer,BBC News,https://www.bbc.com/news
Katherine Sellgren & Judith Burns,BBC News,https://www.bbc.com/news
Levi Jouavel,BBC News,https://www.bbc.com/news
Katherine Sellgren and Katherine Smith ,BBC News,https://www.bbc.com/news
Oliver Barnes & Chris Morris,BBC News,https://www.bbc.com/news
Laura McDaid,BBC News,https://www.bbc.com/news
Thom Poole,BBC News,https://www.bbc.com/news
Sali Hughes,BBC News,https://www.bbc.com/news
Jon Ironmonger,BBC News,https://www.bbc.com/news
Dhruti Shah,BBC News,https://www.bbc.com/news
Noel Titheradge and Rianna Croxford,BBC News,https://www.bbc.com/news
Kris Holland & Orla Moore,BBC News,https://www.bbc.com/news
Tom Brada,BBC News,https://www.bbc.com/news
Rozina Sini & Armen Shahbazian,BBC News,https://www.bbc.com/news
Neil Prior,BBC News,https://www.bbc.com/news
Jessica Parker,BBC News,https://www.bbc.com/news
Jordan Davies,BBC News,https://www.bbc.com/news
Abid Hussain & Shruti Menon,BBC News,https://www.bbc.com/news
Mark Shields,BBC News,https://www.bbc.com/news
"Nyasha Michelle, additional reporting Celestina Olulode",BBC News,https://www.bbc.com/news
"Nick Triggle, Rachel Schraer and Phil Kemp",BBC News,https://www.bbc.com/news
Holly Honderich and Samanthi Dissanayake,BBC News,https://www.bbc.com/news
Helen Thomas and Patrick Kiteley,BBC News,https://www.bbc.com/news
Katharine  Carpenter,BBC News,https://www.bbc.com/news
Reha Kansara,BBC News,https://www.bbc.com/news
Joshua Nevett,BBC News,https://www.bbc.com/news
Vanessa Clarke,BBC News,https://www.bbc.com/news
Jack Goodman and Christopher Giles,BBC News,https://www.bbc.com/news
Rachel Schraer and Nick Triggle,BBC News,https://www.bbc.com/news
Lewis Goodall,BBC News,https://www.bbc.com/news
Tim McDonald and Won Jung Bae  ,BBC News,https://www.bbc.com/news
Hannah Barnes and Deborah Cohen,BBC News,https://www.bbc.com/news
"Justin Harper, Peter Hoskins",BBC News,https://www.bbc.com/news
Robert Plummer & Daniele Palumbo,BBC News,https://www.bbc.com/news
Dearbail Jordan & Tom Espiner,BBC News,https://www.bbc.com/news
JohnJo Devlin,BBC News,https://www.bbc.com/news
Steve Holden and Daniel Rosney  ,BBC News,https://www.bbc.com/news
Nick Hartley,BBC News,https://www.bbc.com/news
Ione Wells,BBC News,https://www.bbc.com/news
Francesca Gillett & Lauren Turner,BBC News,https://www.bbc.com/news
Megan Janetsky,BBC News,https://www.bbc.com/news
Benita Barden and Bradley Harris,BBC News,https://www.bbc.com/news
Ben Butcher & Alice Aitken,BBC News,https://www.bbc.com/news
James McCarthy,BBC News,https://www.bbc.com/news
Paul Bradshaw & Alex Homer,BBC News,https://www.bbc.com/news
Max Evans,BBC News,https://www.bbc.com/news
Clive Myrie,BBC News,https://www.bbc.com/news
Claire Gilbody-Dickerson,BBC News,https://www.bbc.com/news
Christopher Giles,BBC News,https://www.bbc.com/news
Ita Dungan,BBC News,https://www.bbc.com/news
Ben Milne,BBC News,https://www.bbc.com/news
Richard Cookson,BBC News,https://www.bbc.com/news
Roz Tappenden,BBC News,https://www.bbc.com/news
Mary O'Connor,BBC News,https://www.bbc.com/news
Kirsty Starkey,BBC News,https://www.bbc.com/news
Hannah Price & Kesewaa Browne,BBC News,https://www.bbc.com/news
Tom Heap,BBC News,https://www.bbc.com/news
Chris Morris & Oliver Barnes,BBC News,https://www.bbc.com/news
Manuela Saragosa,BBC News,https://www.bbc.com/news
Ana Ionova,BBC News,https://www.bbc.com/news
Vinnie O'Dowd & Tom Symonds,BBC News,https://www.bbc.com/news
Celestina Olulode & Rick Kelsey,BBC News,https://www.bbc.com/news
Alison Holt and  Judith Burns ,BBC News,https://www.bbc.com/news
Marc Cieslak,BBC News,https://www.bbc.com/news
Vincent Ni,BBC News,https://www.bbc.com/news
Pratiksha Ghildial,BBC News,https://www.bbc.com/news
Phil Shepka and Laurence Cawley,BBC News,https://www.bbc.com/news
Danai Howard,BBC News,https://www.bbc.com/news
Graeme Esson,BBC News,https://www.bbc.com/news
Sarah Corker,BBC News,https://www.bbc.com/news
Phil Shepka & Katy Lewis,BBC News,https://www.bbc.com/news
Alice Aitken,BBC News,https://www.bbc.com/news
Calum Leslie,BBC News,https://www.bbc.com/news
Shiroma Silva & Talia Franco,BBC News,https://www.bbc.com/news
Nikki Fox & Matt Precey,BBC News,https://www.bbc.com/news
Deborah Cohen and Melanie Newman ,BBC News,https://www.bbc.com/news
"Jack Goodman, BBC Monitoring & Trending",BBC News,https://www.bbc.com/news
Reevel Alderson,BBC News,https://www.bbc.com/news
Sophie Madden,BBC News,https://www.bbc.com/news
Rianna Croxford,BBC News,https://www.bbc.com/news
Eleanor Lawrie & Tamara Kovacevic,BBC News,https://www.bbc.com/news
Russell Padmore,BBC News,https://www.bbc.com/news
Philippa Goymer & Duncan Leatherdale,BBC News,https://www.bbc.com/news
Basillioh Mutahi,BBC News,https://www.bbc.com/news
Paul Lynch and Anna Khoo,BBC News,https://www.bbc.com/news
Joe Tidy & Becky Dale,BBC News,https://www.bbc.com/news
Samira Hussain & Natalie Sherman,BBC News,https://www.bbc.com/news
Sian Lloyd,BBC News,https://www.bbc.com/news
Paul Grant ,BBC News,https://www.bbc.com/news
Kasra Naji,BBC News,https://www.bbc.com/news
Anna Hodges,BBC News,https://www.bbc.com/news
Clare Lissaman,BBC News,https://www.bbc.com/news
Hannah Gay & Ali Gordon,BBC News,https://www.bbc.com/news
Megha Mohan and Haider Ahmed,BBC News,https://www.bbc.com/news
Magnus Bennett & Morgan Spence,BBC News,https://www.bbc.com/news
Hannah Ritchie,BBC News,https://www.bbc.com/news
Will Leitch,BBC News,https://www.bbc.com/news
Helier Cheung & Roland Hughes,BBC News,https://www.bbc.com/news
Katy Austin,BBC News,https://www.bbc.com/news
Naima Mohamud,BBC News,https://www.bbc.com/news
Steven Brocklehurst & Emma Clifford-Bell,BBC News,https://www.bbc.com/news
Andre Rhoden-Paul,BBC News,https://www.bbc.com/news
Guy Lynn,BBC News,https://www.bbc.com/news
Mal Siret,BBC News,https://www.bbc.com/news
Fergus Nicoll,BBC News,https://www.bbc.com/news
Dan Ascher,BBC News,https://www.bbc.com/news
Tomi Oladipo,BBC News,https://www.bbc.com/news
Nikki Fox and Nic Rigby,BBC News,https://www.bbc.com/news
Lesley-Anne McKeown,BBC News,https://www.bbc.com/news
James Acton,BBC News,https://www.bbc.com/news
Imran Qureshi,BBC News,https://www.bbc.com/news
Catrin Haf Jones,BBC News,https://www.bbc.com/news
Yvette Tan & Heather Chen,BBC News,https://www.bbc.com/news
Michael Rose & Nicola Dowling,BBC News,https://www.bbc.com/news
Riyah Collins & Sophie Madden,BBC News,https://www.bbc.com/news
Megan Lawton,BBC News,https://www.bbc.com/news
Rachel Schraer and Ben Butcher,BBC News,https://www.bbc.com/news
Kathryn Kyte,BBC News,https://www.bbc.com/news
Samantha Jagger,BBC News,https://www.bbc.com/news
Reality Check and BBC Monitoring,BBC News,https://www.bbc.com/news
Laura McAllister,BBC News,https://www.bbc.com/news
Kathryn Snowdon,BBC News,https://www.bbc.com/news
Bernd Debusmann Jr,BBC News,https://www.bbc.com/news
Helen Burchell,BBC News,https://www.bbc.com/news
Tom Espiner & Rebecca Wearn,BBC News,https://www.bbc.com/news
Sara Royle,BBC News,https://www.bbc.com/news
Doug Faulkner,BBC News,https://www.bbc.com/news
Katie Walderman,BBC News,https://www.bbc.com/news
Jack Needham,BBC News,https://www.bbc.com/news
Tomos Morgan and Beth Edwards,BBC News,https://www.bbc.com/news
Alex Pope and Kate Scotter,BBC News,https://www.bbc.com/news
Jennifer McKiernan,BBC News,https://www.bbc.com/news
Nikhil Inamdar,BBC News,https://www.bbc.com/news
Emmanuel Onyango,BBC News,https://www.bbc.com/news
Jonathan Blake,BBC News,https://www.bbc.com/news
Rajdeep Sandhu,BBC News,https://www.bbc.com/news
Swaminathan Natarajan & Lauren Potts,BBC News,https://www.bbc.com/news
Jack Fenwick,BBC News,https://www.bbc.com/news
Tim McDonald,BBC News,https://www.bbc.com/news
Becky Morton & Hazel Shearing,BBC News,https://www.bbc.com/news
Charlie Haynes and Flora Carmichael,BBC News,https://www.bbc.com/news
Mark Denten & Alex Kleiderman,BBC News,https://www.bbc.com/news
Valdya Baraputri,BBC News,https://www.bbc.com/news
Shumaila Jaffery,BBC News,https://www.bbc.com/news
Kate Lamble,BBC News,https://www.bbc.com/news
Sam Cabral,BBC News,https://www.bbc.com/news
Nina Goswami,BBC News,https://www.bbc.com/news
BBC Panorama,BBC News,https://www.bbc.com/news
Luiza Franco,BBC News,https://www.bbc.com/news
Ruth Clegg,BBC News,https://www.bbc.com/news
Marie Jackson & Dulcie Lee,BBC News,https://www.bbc.com/news
Sinead Wilson,BBC News,https://www.bbc.com/news
Ben Schofield and Kate Scotter,BBC News,https://www.bbc.com/news
David Brown,BBC News,https://www.bbc.com/news
Tomos Lewis,BBC News,https://www.bbc.com/news
Chris Clements,BBC News,https://www.bbc.com/news
Indrani Basu,BBC News,https://www.bbc.com/news
Becky Morton & Malu Cursino,BBC News,https://www.bbc.com/news
Tom Espiner & Simon Browning,BBC News,https://www.bbc.com/news
Nick Triggle and Michelle Roberts,BBC News,https://www.bbc.com/news
"Anna Adams, Alexandra Heal and Steve Swann",BBC News,https://www.bbc.com/news
Kirsty McQuire ,BBC News,https://www.bbc.com/news
Elaine Jung & Tom Donkin,BBC News,https://www.bbc.com/news
Chris Bockman,BBC News,https://www.bbc.com/news
Jo Couzens,BBC News,https://www.bbc.com/news
Caroline Davies & Kayleen Devlin,BBC News,https://www.bbc.com/news
Waiyee Yip,BBC News,https://www.bbc.com/news
James Clayton and Stephane Vincent,BBC News,https://www.bbc.com/news
Athar Ahmad & Mick Tucker,BBC News,https://www.bbc.com/news
Keiligh Baker,BBC News,https://www.bbc.com/news
David Pittam,BBC News,https://www.bbc.com/news
Cody Godwin,BBC News,https://www.bbc.com/news
Ella Wills and Emma Saunders,BBC News,https://www.bbc.com/news
Emma Harrison & George Bowden,BBC News,https://www.bbc.com/news
Lucy Owen,BBC News,https://www.bbc.com/news
Paul Kirby,BBC News,https://www.bbc.com/news
John P. Mello Jnr.,BBC News,https://www.bbc.com/news
Adina Campbell,BBC News,https://www.bbc.com/news
Vicky Carter and Laurence Cawley,BBC News,https://www.bbc.com/news
Marwa Nasser,BBC News,https://www.bbc.com/news
Eva Ontiveros,BBC News,https://www.bbc.com/news
Mary-Ann Russon & Beth Timmins,BBC News,https://www.bbc.com/news
Imran  Qureshi,BBC News,https://www.bbc.com/news
Rebecca Fane-Hervey,BBC News,https://www.bbc.com/news
Harriet Orrell,BBC News,https://www.bbc.com/news
Rob Thomas,BBC News,https://www.bbc.com/news
Hayley Hassall & Jim Booth,BBC News,https://www.bbc.com/news
Jill Martin Wrenn,BBC News,https://www.bbc.com/news
Helena Wilkinson,BBC News,https://www.bbc.com/news
Emma Hallett,BBC News,https://www.bbc.com/news
Driss El-Bay,BBC News,https://www.bbc.com/news
Jack Hunter,BBC News,https://www.bbc.com/news
Katie Razzall and Jane MacSorley,BBC News,https://www.bbc.com/news
Clare Fordham & Marie Jackson,BBC News,https://www.bbc.com/news
Paul Seddon & Ben Wright,BBC News,https://www.bbc.com/news
Sarah Corker & James Stewart,BBC News,https://www.bbc.com/news
Emma Elsworthy,BBC News,https://www.bbc.com/news
Hazel Shearing & Becky Morton,BBC News,https://www.bbc.com/news
Ranga Sirilal and Andreas Illmer,BBC News,https://www.bbc.com/news
Alex Forsyth & Brian Wheeler,BBC News,https://www.bbc.com/news
Priya Sippy,BBC News,https://www.bbc.com/news
